,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,total_distance,wob
2568,6.4,0.6000000000000005,0.6,10.6,12.5,108.0,31850,2015-11-13 14:03:33,3066.200000000011,1602.0
2569,7.1,0.6999999999999993,0.6,10.5,12.6,108.0,31850,2015-11-13 14:04:33,3066.900000000011,2299.0
2570,7.8,0.7000000000000002,0.6,10.5,12.5,108.0,31850,2015-11-13 14:05:33,3067.600000000011,2332.0
2571,8.4,0.6000000000000005,0.6,10.5,12.3,108.0,31850,2015-11-13 14:06:33,3068.2000000000107,2353.0
2572,7.2,-1.2000000000000002,-5.0,10.5,12.2,105.0,31850,2015-11-13 14:06:42,3067.000000000011,1844.0
2573,0.0,0.0,0.0,10.6,13.8,108.0,31851,2015-11-13 14:07:04,3067.000000000011,3516.0
2574,0.9,0.9,0.8,10.4,12.4,108.0,31851,2015-11-13 14:08:04,3067.900000000011,1052.0
2575,1.7,0.7999999999999999,0.8,10.4,12.4,108.0,31851,2015-11-13 14:09:04,3068.700000000011,1758.0
2576,-0.4,-2.1,-2.1,12.5,13.5,108.0,31851,2015-11-13 14:09:47,3066.6000000000113,1996.0
2577,0.0,0.0,0.0,12.7,13.8,96.0,31852,2015-11-13 14:10:27,3066.6000000000113,2464.0
2578,0.4,0.4,0.2,12.7,13.7,108.0,31852,2015-11-13 14:11:27,3067.0000000000114,54.0
2579,0.4,0.0,0.3,12.7,13.7,108.0,31852,2015-11-13 14:11:43,3067.0000000000114,-453.0
2580,0.0,0.0,0.0,12.7,12.5,192.0,31853,2015-11-13 14:12:13,3067.0000000000114,1622.0
2581,0.4,0.4,0.3,12.7,13.8,199.0,31853,2015-11-13 14:13:13,3067.4000000000115,-685.0
2582,1.3,0.9,0.8,12.7,13.9,202.0,31853,2015-11-13 14:14:13,3068.3000000000116,-1432.0
2583,2.4,1.0999999999999999,1.1,12.7,14.0,201.0,31853,2015-11-13 14:15:13,3069.4000000000115,-408.0
2584,3.5,1.1,1.0,12.7,14.0,202.0,31853,2015-11-13 14:16:13,3070.5000000000114,133.0
2585,4.8,1.2999999999999998,1.2,12.7,14.0,203.0,31853,2015-11-13 14:17:13,3071.8000000000116,321.0
2586,6.1,1.2999999999999998,1.2,12.7,14.0,203.0,31853,2015-11-13 14:18:13,3073.1000000000117,614.0
2587,7.3,1.2000000000000002,1.2,12.7,13.9,203.0,31853,2015-11-13 14:19:13,3074.3000000000116,823.0
2588,8.5,1.2000000000000002,1.2,12.7,13.6,204.0,31853,2015-11-13 14:20:13,3075.5000000000114,1109.0
2589,9.7,1.1999999999999993,1.1,12.7,13.6,203.0,31853,2015-11-13 14:21:13,3076.700000000011,1262.0
2590,10.8,1.1000000000000014,1.1,12.7,13.7,202.0,31853,2015-11-13 14:22:13,3077.800000000011,2112.0
2591,11.4,0.5999999999999996,0.8,12.7,13.6,193.0,31853,2015-11-13 14:22:54,3078.400000000011,1985.0
2592,0.0,0.0,0.0,12.7,13.8,216.0,31854,2015-11-13 14:23:38,3078.400000000011,1655.0
2593,0.9,0.9,0.8,12.7,13.7,216.0,31854,2015-11-13 14:24:38,3079.300000000011,1103.0
2594,1.9,0.9999999999999999,0.9,12.7,13.7,216.0,31854,2015-11-13 14:25:38,3080.300000000011,1010.0
2595,2.9,1.0,0.9,12.7,13.8,216.0,31854,2015-11-13 14:26:38,3081.300000000011,1281.0
2596,3.8,0.8999999999999999,0.9,12.7,13.8,216.0,31854,2015-11-13 14:27:38,3082.200000000011,1295.0
2597,4.8,1.0,0.9,12.7,13.9,216.0,31854,2015-11-13 14:28:38,3083.200000000011,1467.0
2598,5.7,0.9000000000000004,0.9,12.7,13.9,216.0,31854,2015-11-13 14:29:38,3084.1000000000113,1767.0
2599,6.7,1.0,0.9,12.7,14.0,216.0,31854,2015-11-13 14:30:38,3085.1000000000113,998.0
2600,7.9,1.2000000000000002,1.1,12.7,14.2,216.0,31854,2015-11-13 14:31:38,3086.300000000011,328.0
2601,9.1,1.1999999999999993,1.1,12.7,14.3,216.0,31854,2015-11-13 14:32:38,3087.500000000011,-282.0
2602,10.2,1.0999999999999996,1.1,12.7,14.4,216.0,31854,2015-11-13 14:33:38,3088.600000000011,-495.0
2603,11.4,1.200000000000001,1.1,12.7,14.3,216.0,31854,2015-11-13 14:34:38,3089.8000000000106,-462.0
2604,12.6,1.1999999999999993,1.1,12.7,14.4,216.0,31854,2015-11-13 14:35:38,3091.0000000000105,-230.0
2605,13.8,1.200000000000001,1.2,12.7,14.3,216.0,31854,2015-11-13 14:36:38,3092.2000000000103,-319.0
2606,15.2,1.3999999999999986,1.3,12.7,14.3,216.0,31854,2015-11-13 14:37:38,3093.6000000000104,-216.0
2607,16.5,1.3000000000000007,1.2,12.7,14.2,216.0,31854,2015-11-13 14:38:38,3094.9000000000106,-396.0
2608,17.7,1.1999999999999993,1.2,12.6,14.2,216.0,31854,2015-11-13 14:39:38,3096.1000000000104,-294.0
2609,19.3,1.6000000000000014,1.4,12.7,14.0,216.0,31854,2015-11-13 14:40:38,3097.7000000000103,-295.0
2610,20.8,1.5,1.4,12.7,13.9,216.0,31854,2015-11-13 14:41:38,3099.2000000000103,-141.0
2611,22.3,1.5,1.4,12.7,13.9,216.0,31854,2015-11-13 14:42:38,3100.7000000000103,-31.0
2612,23.8,1.5,1.4,12.7,13.8,216.0,31854,2015-11-13 14:43:38,3102.2000000000103,-168.0
2613,25.3,1.5,1.4,12.7,13.7,216.0,31854,2015-11-13 14:44:38,3103.7000000000103,-196.0
2614,27.1,1.8000000000000007,1.7,12.6,13.8,216.0,31854,2015-11-13 14:45:38,3105.5000000000105,-83.0
2615,29.0,1.8999999999999986,1.8,12.6,13.8,216.0,31854,2015-11-13 14:46:38,3107.4000000000106,16.0
2616,30.8,1.8000000000000007,1.8,12.5,13.7,216.0,31854,2015-11-13 14:47:38,3109.2000000000107,-87.0
2617,32.7,1.9000000000000021,1.8,12.6,13.6,214.0,31854,2015-11-13 14:48:38,3111.100000000011,-218.0
2618,34.6,1.8999999999999986,1.8,12.6,13.5,216.0,31854,2015-11-13 14:49:38,3113.000000000011,-169.0
2619,36.4,1.7999999999999972,1.8,12.6,13.3,216.0,31854,2015-11-13 14:50:38,3114.800000000011,-29.0
2620,38.3,1.8999999999999986,1.8,12.7,13.3,214.0,31854,2015-11-13 14:51:38,3116.700000000011,-390.0
2621,40.3,2.0,2.0,12.6,13.2,204.0,31854,2015-11-13 14:52:38,3118.700000000011,-35.0
2622,42.4,2.1000000000000014,2.0,12.6,13.0,204.0,31854,2015-11-13 14:53:38,3120.800000000011,5.0
2623,44.5,2.1000000000000014,2.0,12.6,12.8,209.0,31854,2015-11-13 14:54:38,3122.900000000011,176.0
2624,46.6,2.1000000000000014,2.0,12.6,12.8,216.0,31854,2015-11-13 14:55:38,3125.000000000011,-4.0
2625,48.7,2.1000000000000014,2.0,12.6,12.6,205.0,31854,2015-11-13 14:56:38,3127.100000000011,-27.0
2626,50.8,2.0999999999999943,2.0,12.6,12.6,204.0,31854,2015-11-13 14:57:38,3129.2000000000107,9.0
2627,52.9,2.1000000000000014,2.0,12.7,12.7,203.0,31854,2015-11-13 14:58:38,3131.3000000000106,19.0
2628,55.0,2.1000000000000014,2.0,12.6,12.5,205.0,31854,2015-11-13 14:59:38,3133.4000000000106,167.0
2629,57.0,2.0,2.0,12.6,12.7,214.0,31854,2015-11-13 15:00:38,3135.4000000000106,145.0
2630,59.1,2.1000000000000014,2.0,12.7,12.7,216.0,31854,2015-11-13 15:01:38,3137.5000000000105,149.0
2631,61.3,2.1999999999999957,2.0,12.7,12.5,216.0,31854,2015-11-13 15:02:38,3139.7000000000103,244.0
2632,63.4,2.1000000000000014,2.0,12.6,12.6,216.0,31854,2015-11-13 15:03:38,3141.80000000001,359.0
2633,65.5,2.1000000000000014,2.1,12.7,12.9,215.0,31854,2015-11-13 15:04:38,3143.90000000001,660.0
2634,67.6,2.0999999999999943,2.0,12.7,12.9,215.0,31854,2015-11-13 15:05:38,3146.00000000001,596.0
2635,69.7,2.1000000000000085,2.0,12.7,12.8,212.0,31854,2015-11-13 15:06:38,3148.10000000001,947.0
2636,71.8,2.0999999999999943,2.0,12.6,12.9,213.0,31854,2015-11-13 15:07:38,3150.20000000001,1435.0
2637,73.9,2.1000000000000085,2.0,12.7,12.9,215.0,31854,2015-11-13 15:08:38,3152.3000000000097,1585.0
2638,76.1,2.1999999999999886,2.0,12.7,13.0,214.0,31854,2015-11-13 15:09:38,3154.5000000000095,1687.0
2639,78.1,2.0,2.0,12.7,12.8,213.0,31854,2015-11-13 15:10:38,3156.5000000000095,1696.0
2640,79.5,1.4000000000000057,1.4,12.7,12.9,214.0,31854,2015-11-13 15:11:38,3157.9000000000096,1790.0
2641,80.9,1.4000000000000057,1.3,12.7,12.8,215.0,31854,2015-11-13 15:12:38,3159.3000000000097,1485.0
2642,82.2,1.2999999999999972,1.3,12.7,12.7,215.0,31854,2015-11-13 15:13:38,3160.60000000001,1431.0
2643,83.6,1.3999999999999915,1.3,12.7,12.6,215.0,31854,2015-11-13 15:14:38,3162.00000000001,1266.0
2644,85.0,1.4000000000000057,1.3,12.7,12.6,216.0,31854,2015-11-13 15:15:38,3163.40000000001,1223.0
2645,86.3,1.2999999999999972,1.3,12.7,12.6,216.0,31854,2015-11-13 15:16:38,3164.7000000000103,1174.0
2646,87.7,1.4000000000000057,1.3,12.7,12.6,216.0,31854,2015-11-13 15:17:38,3166.1000000000104,1197.0
2647,89.1,1.3999999999999915,1.3,12.7,12.4,216.0,31854,2015-11-13 15:18:38,3167.5000000000105,1387.0
2648,90.6,1.5,1.5,12.7,12.1,216.0,31854,2015-11-13 15:19:38,3169.0000000000105,1266.0
2649,92.4,1.8000000000000114,1.7,12.7,12.1,216.0,31854,2015-11-13 15:20:38,3170.8000000000106,1507.0
2650,94.2,1.7999999999999972,1.7,12.7,11.9,216.0,31854,2015-11-13 15:21:38,3172.600000000011,1601.0
2651,96.0,1.7999999999999972,1.8,12.7,11.9,216.0,31854,2015-11-13 15:22:38,3174.400000000011,1586.0
2652,97.8,1.7999999999999972,1.8,12.7,11.9,216.0,31854,2015-11-13 15:23:38,3176.200000000011,1443.0
2653,99.6,1.7999999999999972,1.8,12.7,11.8,216.0,31854,2015-11-13 15:24:38,3178.0000000000114,1011.0
2654,99.9,0.30000000000001137,1.1,12.7,11.6,192.0,31854,2015-11-13 15:24:59,3178.3000000000116,764.0
2655,0.0,0.0,0.0,12.4,12.5,120.0,31855,2015-11-13 16:32:54,3178.3000000000116,3376.0
2656,0.7,0.7,1.3,12.4,13.1,127.0,31855,2015-11-13 16:33:22,3179.0000000000114,894.0
2657,0.0,0.0,0.0,12.4,12.5,96.0,31856,2015-11-13 16:34:25,3179.0000000000114,1452.0
2658,1.2,1.2,1.1,12.4,12.6,107.0,31856,2015-11-13 16:35:25,3180.200000000011,-230.0
2659,2.3,1.0999999999999999,1.0,12.4,12.3,108.0,31856,2015-11-13 16:36:25,3181.300000000011,868.0
2660,3.4,1.1,1.0,12.4,11.8,108.0,31856,2015-11-13 16:37:25,3182.400000000011,899.0
2661,4.4,1.0000000000000004,0.9,12.4,11.9,108.0,31856,2015-11-13 16:38:25,3183.400000000011,1064.0
2662,5.4,1.0,0.9,12.4,12.1,108.0,31856,2015-11-13 16:39:25,3184.400000000011,1111.0
2663,6.4,1.0,0.9,12.4,12.4,108.0,31856,2015-11-13 16:40:25,3185.400000000011,1050.0
2664,7.3,0.8999999999999995,0.9,12.4,12.5,108.0,31856,2015-11-13 16:41:25,3186.300000000011,1521.0
2665,8.2,0.8999999999999995,0.9,12.4,12.7,108.0,31856,2015-11-13 16:42:25,3187.200000000011,1364.0
2666,8.8,0.6000000000000014,0.5,12.4,12.7,108.0,31856,2015-11-13 16:43:25,3187.800000000011,1750.0
2667,6.7,-2.1000000000000005,-2.5,12.4,12.7,106.0,31856,2015-11-13 16:44:23,3185.700000000011,710.0
2668,0.0,0.0,0.0,12.4,12.5,132.0,31857,2015-11-13 16:44:50,3185.700000000011,1217.0
2669,0.0,0.0,0.1,12.4,12.8,123.0,31857,2015-11-13 16:44:58,3185.700000000011,441.0
2670,0.0,0.0,0.0,12.4,15.0,120.0,31858,2015-11-13 16:45:51,3185.700000000011,113.0
2671,0.5,0.5,0.7,12.4,13.4,127.0,31858,2015-11-13 16:46:37,3186.200000000011,-1274.0
2672,0.0,0.0,0.7,12.4,11.2,48.0,31859,2015-11-13 16:46:39,3186.200000000011,-1491.0
2673,0.4,0.4,0.9,12.4,13.1,127.0,31859,2015-11-13 16:47:05,3186.6000000000113,-1459.0
2674,0.0,0.0,0.9,12.4,10.0,0.0,31860,2015-11-13 16:47:08,3186.6000000000113,-851.0
2675,0.1,0.1,0.9,12.4,13.1,120.0,31860,2015-11-13 16:47:19,3186.700000000011,-521.0
2676,0.0,0.0,0.9,12.4,10.0,25.0,31861,2015-11-13 16:47:23,3186.700000000011,-222.0
2677,0.3,0.3,0.8,12.4,13.2,118.0,31861,2015-11-13 16:47:41,3187.0000000000114,-209.0
2678,0.0,0.0,0.7,12.4,12.5,0.0,31862,2015-11-13 16:47:44,3187.0000000000114,-289.0
2679,0.3,0.3,0.8,12.4,13.0,119.0,31862,2015-11-13 16:48:03,3187.3000000000116,-379.0
2680,0.0,0.0,0.8,12.4,10.0,48.0,31863,2015-11-13 16:48:13,3187.3000000000116,-355.0
2681,0.8,0.8,0.8,12.4,12.8,95.0,31863,2015-11-13 16:49:13,3188.1000000000117,295.0
2682,1.6,0.8,0.7,12.4,12.9,96.0,31863,2015-11-13 16:50:13,3188.900000000012,540.0
2683,2.3,0.6999999999999997,0.7,12.4,12.9,96.0,31863,2015-11-13 16:51:13,3189.6000000000117,609.0
2684,3.1,0.8000000000000003,0.7,12.4,13.1,96.0,31863,2015-11-13 16:52:13,3190.400000000012,489.0
2685,3.3,0.19999999999999973,0.7,12.4,13.0,134.0,31863,2015-11-13 16:52:34,3190.6000000000117,67.0
2686,0.0,0.0,0.6,12.4,11.2,48.0,31864,2015-11-13 16:52:43,3190.6000000000117,-143.0
2687,0.4,0.4,0.7,12.4,12.9,118.0,31864,2015-11-13 16:53:18,3191.000000000012,-174.0
2688,0.0,0.0,0.6,12.4,12.5,0.0,31865,2015-11-13 16:53:24,3191.000000000012,-76.0
2689,0.1,0.1,0.6,12.4,12.9,134.0,31865,2015-11-13 16:53:32,3191.1000000000117,-61.0
2690,0.0,0.0,0.0,12.4,13.8,132.0,31866,2015-11-13 16:53:53,3191.1000000000117,-34.0
2691,0.4,0.4,0.6,12.4,13.1,138.0,31866,2015-11-13 16:54:21,3191.500000000012,615.0
2692,0.0,0.0,0.0,12.4,13.8,144.0,31867,2015-11-13 16:55:08,3191.500000000012,-505.0
2693,0.7,0.7,0.6,12.4,13.3,144.0,31867,2015-11-13 16:56:08,3192.2000000000116,304.0
2694,1.4,0.7,0.6,12.4,13.3,144.0,31867,2015-11-13 16:57:08,3192.9000000000115,177.0
2695,2.1,0.7000000000000002,0.6,12.4,13.5,144.0,31867,2015-11-13 16:58:08,3193.6000000000113,976.0
2696,2.8,0.6999999999999997,0.6,12.4,13.4,144.0,31867,2015-11-13 16:59:08,3194.300000000011,667.0
2697,3.4,0.6000000000000001,0.6,12.4,13.5,144.0,31867,2015-11-13 17:00:08,3194.900000000011,1230.0
2698,3.6,0.20000000000000018,0.6,12.4,13.4,140.0,31867,2015-11-13 17:00:21,3195.100000000011,805.0
2699,0.0,0.0,0.6,12.4,12.5,48.0,31868,2015-11-13 17:00:24,3195.100000000011,1000.0
2700,0.7,0.7,0.6,12.4,13.9,124.0,31868,2015-11-13 17:01:24,3195.8000000000106,1276.0
2701,1.4,0.7,0.6,12.4,13.9,132.0,31868,2015-11-13 17:02:24,3196.5000000000105,1184.0
2702,2.0,0.6000000000000001,0.6,12.4,14.0,132.0,31868,2015-11-13 17:03:24,3197.1000000000104,1249.0
2703,2.7,0.7000000000000002,0.6,12.4,13.9,132.0,31868,2015-11-13 17:04:24,3197.80000000001,1037.0
2704,2.8,0.09999999999999964,0.3,12.4,14.0,135.0,31868,2015-11-13 17:04:53,3197.90000000001,433.0
2705,0.0,0.0,0.0,12.4,15.0,156.0,31869,2015-11-13 17:05:20,3197.90000000001,1291.0
2706,0.7,0.7,0.6,12.4,14.1,156.0,31869,2015-11-13 17:06:20,3198.60000000001,1317.0
2707,1.3,0.6000000000000001,0.6,12.4,14.2,156.0,31869,2015-11-13 17:07:20,3199.20000000001,1093.0
2708,2.0,0.7,0.6,12.4,14.0,156.0,31869,2015-11-13 17:08:20,3199.9000000000096,1250.0
2709,2.7,0.7000000000000002,0.6,12.4,14.1,156.0,31869,2015-11-13 17:09:20,3200.6000000000095,685.0
2710,3.4,0.6999999999999997,0.6,12.4,14.1,156.0,31869,2015-11-13 17:10:20,3201.3000000000093,360.0
2711,3.6,0.20000000000000018,0.6,12.4,14.2,167.0,31869,2015-11-13 17:10:42,3201.500000000009,36.0
2712,0.0,0.0,0.5,12.4,13.8,0.0,31870,2015-11-13 17:10:45,3201.500000000009,98.0
2713,0.5,0.5,0.6,12.4,13.9,153.0,31870,2015-11-13 17:11:26,3202.000000000009,474.0
2714,0.0,0.0,0.7,12.4,13.8,0.0,31871,2015-11-13 17:11:32,3202.000000000009,441.0
2715,0.4,0.4,0.6,12.4,13.8,154.0,31871,2015-11-13 17:12:05,3202.400000000009,-71.0
2716,0.0,0.0,0.7,12.4,13.8,50.0,31872,2015-11-13 17:12:11,3202.400000000009,-332.0
2717,0.6,0.6,0.6,12.4,13.8,143.0,31872,2015-11-13 17:13:11,3203.000000000009,165.0
2718,1.3,0.7000000000000001,0.6,12.4,13.8,144.0,31872,2015-11-13 17:14:11,3203.700000000009,460.0
2719,2.0,0.7,0.6,12.4,14.0,144.0,31872,2015-11-13 17:15:11,3204.4000000000087,594.0
2720,2.9,0.8999999999999999,0.8,12.4,13.9,144.0,31872,2015-11-13 17:16:11,3205.300000000009,790.0
2721,3.7,0.8000000000000003,0.8,12.4,13.9,144.0,31872,2015-11-13 17:17:11,3206.100000000009,380.0
2722,4.6,0.8999999999999995,0.8,12.4,14.0,144.0,31872,2015-11-13 17:18:11,3207.000000000009,545.0
2723,5.5,0.9000000000000004,0.8,12.4,13.9,153.0,31872,2015-11-13 17:19:11,3207.900000000009,476.0
2724,5.7,0.20000000000000018,0.8,12.4,14.0,197.0,31872,2015-11-13 17:19:30,3208.100000000009,1076.0
2725,0.0,0.0,0.7,12.4,13.8,0.0,31873,2015-11-13 17:19:36,3208.100000000009,1163.0
2726,0.2,0.2,0.8,12.4,13.7,141.0,31873,2015-11-13 17:19:55,3208.300000000009,1182.0
2727,0.0,0.0,0.8,12.4,13.8,48.0,31874,2015-11-13 17:20:00,3208.300000000009,1411.0
2728,0.8,0.8,0.8,12.4,14.0,135.0,31874,2015-11-13 17:21:00,3209.100000000009,1430.0
2729,1.7,0.8999999999999999,0.8,12.4,14.0,144.0,31874,2015-11-13 17:22:00,3210.000000000009,2305.0
2730,1.8,0.10000000000000009,0.4,12.4,13.9,141.0,31874,2015-11-13 17:22:51,3210.100000000009,3112.0
2731,0.0,0.0,0.9,12.4,12.5,48.0,31875,2015-11-13 17:23:35,3210.100000000009,441.0
2732,0.5,0.5,0.4,12.4,14.0,132.0,31875,2015-11-13 17:24:35,3210.600000000009,-791.0
2733,1.2,0.7,0.6,12.4,14.1,156.0,31875,2015-11-13 17:25:35,3211.300000000009,-755.0
2734,1.9,0.7,0.6,12.4,14.1,156.0,31875,2015-11-13 17:26:35,3212.0000000000086,-585.0
2735,2.5,0.6000000000000001,0.6,12.4,14.0,156.0,31875,2015-11-13 17:27:35,3212.6000000000085,296.0
2736,3.2,0.7000000000000002,0.6,12.4,14.1,156.0,31875,2015-11-13 17:28:35,3213.3000000000084,428.0
2737,3.7,0.5,0.6,12.4,13.9,153.0,31875,2015-11-13 17:29:21,3213.8000000000084,1159.0
2738,0.0,0.0,0.0,12.4,15.0,168.0,31876,2015-11-13 17:29:33,3213.8000000000084,1310.0
2739,0.6,0.6,0.5,12.4,14.0,168.0,31876,2015-11-13 17:30:33,3214.4000000000083,1701.0
2740,0.8,0.20000000000000007,0.5,12.4,13.9,159.0,31876,2015-11-13 17:30:54,3214.600000000008,1135.0
2741,0.0,0.0,0.0,12.4,13.8,156.0,31877,2015-11-13 17:31:33,3214.600000000008,1939.0
2742,0.5,0.5,0.5,12.4,14.1,156.0,31877,2015-11-13 17:32:33,3215.100000000008,1876.0
2743,0.7,0.19999999999999996,0.5,12.4,13.8,154.0,31877,2015-11-13 17:32:53,3215.300000000008,2427.0
2744,0.0,0.0,0.0,12.4,11.2,84.0,31878,2015-11-13 18:43:50,3215.300000000008,1814.0
2745,-2.0,-2.0,-2.1,12.4,11.9,93.0,31878,2015-11-13 18:44:43,3213.300000000008,-892.0
2746,0.0,0.0,0.9,12.4,11.2,48.0,31879,2015-11-13 18:45:10,3213.300000000008,-1273.0
2747,0.5,0.5,0.9,12.4,11.7,69.0,31879,2015-11-13 18:45:41,3213.800000000008,-1157.0
2748,0.0,0.0,0.9,12.4,12.5,25.0,31880,2015-11-13 18:45:44,3213.800000000008,-1062.0
2749,0.8,0.8,0.9,12.4,11.4,72.0,31880,2015-11-13 18:46:35,3214.600000000008,-1219.0
2750,0.0,0.0,0.8,12.4,10.0,25.0,31881,2015-11-13 18:46:37,3214.600000000008,-1099.0
2751,0.9,0.9,0.9,12.4,11.5,72.0,31881,2015-11-13 18:47:37,3215.500000000008,-938.0
2752,1.7,0.7999999999999999,0.8,12.4,11.6,72.0,31881,2015-11-13 18:48:37,3216.3000000000084,-481.0
2753,2.6,0.9000000000000001,0.8,12.4,11.5,72.0,31881,2015-11-13 18:49:37,3217.2000000000085,106.0
2754,3.4,0.7999999999999998,0.7,12.4,11.8,106.0,31881,2015-11-13 18:50:37,3218.0000000000086,219.0
2755,4.1,0.6999999999999997,0.7,12.4,11.9,108.0,31881,2015-11-13 18:51:37,3218.7000000000085,719.0
2756,4.8,0.7000000000000002,0.6,12.4,11.9,108.0,31881,2015-11-13 18:52:37,3219.4000000000083,775.0
2757,5.4,0.6000000000000005,0.6,12.4,12.1,108.0,31881,2015-11-13 18:53:37,3220.000000000008,1418.0
2758,6.1,0.6999999999999993,0.6,12.4,12.1,108.0,31881,2015-11-13 18:54:37,3220.700000000008,1050.0
2759,6.7,0.6000000000000005,0.6,12.4,12.2,108.0,31881,2015-11-13 18:55:37,3221.300000000008,1933.0
2760,7.3,0.5999999999999996,0.5,12.4,12.2,108.0,31881,2015-11-13 18:56:37,3221.900000000008,1585.0
2761,7.8,0.5,0.5,12.4,12.1,106.0,31881,2015-11-13 18:57:37,3222.400000000008,1704.0
2762,8.4,0.6000000000000005,0.5,12.4,12.2,108.0,31881,2015-11-13 18:58:37,3223.0000000000077,1741.0
2763,9.0,0.5999999999999996,0.5,12.4,12.2,108.0,31881,2015-11-13 18:59:37,3223.6000000000076,1912.0
2764,9.5,0.5,0.5,12.4,12.3,108.0,31881,2015-11-13 19:00:37,3224.1000000000076,2097.0
2765,10.1,0.5999999999999996,0.5,12.4,12.3,108.0,31881,2015-11-13 19:01:37,3224.7000000000075,2099.0
2766,10.7,0.5999999999999996,0.5,12.4,12.3,108.0,31881,2015-11-13 19:02:37,3225.3000000000075,2614.0
2767,11.2,0.5,0.5,12.4,12.3,108.0,31881,2015-11-13 19:03:37,3225.8000000000075,1697.0
2768,11.8,0.6000000000000014,0.5,12.4,12.3,108.0,31881,2015-11-13 19:04:37,3226.4000000000074,1945.0
2769,12.3,0.5,0.5,12.4,12.5,108.0,31881,2015-11-13 19:05:37,3226.9000000000074,1191.0
2770,12.9,0.5999999999999996,0.5,12.4,12.4,108.0,31881,2015-11-13 19:06:37,3227.5000000000073,369.0
2771,13.4,0.5,0.5,12.4,12.5,108.0,31881,2015-11-13 19:07:37,3228.0000000000073,390.0
2772,14.0,0.5999999999999996,0.5,12.4,12.5,108.0,31881,2015-11-13 19:08:37,3228.600000000007,-21.0
2773,14.5,0.5,0.5,12.4,12.6,108.0,31881,2015-11-13 19:09:37,3229.100000000007,721.0
2774,15.1,0.5999999999999996,0.5,12.4,12.6,108.0,31881,2015-11-13 19:10:37,3229.700000000007,264.0
2775,15.6,0.5,0.5,12.4,12.7,108.0,31881,2015-11-13 19:11:37,3230.200000000007,14.0
2776,16.1,0.5000000000000018,0.5,12.4,12.7,106.0,31881,2015-11-13 19:12:37,3230.700000000007,237.0
2777,16.7,0.5999999999999979,0.5,12.4,12.2,108.0,31881,2015-11-13 19:13:37,3231.300000000007,-873.0
2778,17.2,0.5,0.5,12.4,11.9,108.0,31881,2015-11-13 19:14:37,3231.800000000007,-408.0
2779,17.8,0.6000000000000014,0.5,12.3,11.4,108.0,31881,2015-11-13 19:15:37,3232.400000000007,-776.0
2780,18.3,0.5,0.5,12.5,10.9,108.0,31881,2015-11-13 19:16:37,3232.900000000007,-1185.0
2781,18.9,0.5999999999999979,0.5,12.4,10.6,108.0,31881,2015-11-13 19:17:37,3233.500000000007,-989.0
2782,19.4,0.5,0.5,12.5,10.1,108.0,31881,2015-11-13 19:18:37,3234.000000000007,-1739.0
2783,19.9,0.5,0.5,12.4,9.7,108.0,31881,2015-11-13 19:19:37,3234.500000000007,-1418.0
2784,20.5,0.6000000000000014,0.5,12.4,9.3,108.0,31881,2015-11-13 19:20:37,3235.1000000000067,-1156.0
2785,21.0,0.5,0.5,12.5,9.1,108.0,31881,2015-11-13 19:21:37,3235.6000000000067,-1400.0
2786,21.5,0.5,0.5,12.4,8.7,106.0,31881,2015-11-13 19:22:37,3236.1000000000067,-1522.0
2787,22.0,0.5,0.5,12.5,8.5,108.0,31881,2015-11-13 19:23:37,3236.6000000000067,-1209.0
2788,22.5,0.5,0.4,12.4,8.5,108.0,31881,2015-11-13 19:24:37,3237.1000000000067,-1388.0
2789,23.1,0.6000000000000014,0.5,12.4,8.6,108.0,31881,2015-11-13 19:25:37,3237.7000000000066,-996.0
2790,23.6,0.5,0.4,12.4,8.5,108.0,31881,2015-11-13 19:26:37,3238.2000000000066,-699.0
2791,24.1,0.5,0.5,12.4,8.4,108.0,31881,2015-11-13 19:27:37,3238.7000000000066,-960.0
2792,24.8,0.6999999999999993,0.6,12.5,8.3,108.0,31881,2015-11-13 19:28:37,3239.4000000000065,-977.0
2793,25.4,0.5999999999999979,0.6,12.4,8.3,108.0,31881,2015-11-13 19:29:37,3240.0000000000064,-417.0
2794,26.0,0.6000000000000014,0.6,12.4,7.9,108.0,31881,2015-11-13 19:30:37,3240.6000000000063,-1110.0
2795,26.6,0.6000000000000014,0.5,12.4,8.2,108.0,31881,2015-11-13 19:31:37,3241.200000000006,-516.0
2796,27.2,0.5999999999999979,0.5,12.5,8.5,108.0,31881,2015-11-13 19:32:37,3241.800000000006,-957.0
2797,27.8,0.6000000000000014,0.5,12.4,8.4,108.0,31881,2015-11-13 19:33:37,3242.400000000006,-211.0
2798,28.4,0.5999999999999979,0.5,12.4,8.4,108.0,31881,2015-11-13 19:34:37,3243.000000000006,-381.0
2799,29.0,0.6000000000000014,0.5,12.4,8.3,108.0,31881,2015-11-13 19:35:37,3243.600000000006,-214.0
2800,29.6,0.6000000000000014,0.5,12.4,8.3,108.0,31881,2015-11-13 19:36:37,3244.2000000000057,189.0
2801,30.2,0.5999999999999979,0.5,12.4,8.1,108.0,31881,2015-11-13 19:37:37,3244.8000000000056,-111.0
2802,30.8,0.6000000000000014,0.5,12.4,7.9,108.0,31881,2015-11-13 19:38:37,3245.4000000000055,-424.0
2803,31.4,0.5999999999999979,0.5,12.4,8.2,108.0,31881,2015-11-13 19:39:37,3246.0000000000055,-523.0
